u,v,key,osmid,bridge,oneway,lanes,ref,highway,maxspeed,reversed,length,name,tunnel,junction,access,geometry
392953599,1487416305,0,135424836,,False,2,,residential,,True,5.965,Rua de João Afonso de Aveiro,,,,"LINESTRING (-8.6578273 40.6422364, -8.6577696 40.6422054)"
392953599,5238005158,0,135425024,,False,2,,residential,,False,31.18,Rua Bernardino Machado,,,,"LINESTRING (-8.6578273 40.6422364, -8.6580248 40.6424734)"
392953688,5238005203,0,34262391,,True,1,,residential,,False,16.906,Rua João Mendonça,,,,"LINESTRING (-8.653765 40.6415042, -8.6539573 40.6415469)"
392953691,5243375346,0,135435670,,False,,,residential,,False,6.686,Rua João Mendonça,,,,"LINESTRING (-8.6544619 40.6415223, -8.6545408 40.6415167)"
392953691,2810640393,0,135435670,,False,,,residential,,True,32.118,Rua João Mendonça,,,,"LINESTRING (-8.6544619 40.6415223, -8.6540813 40.6415272)"
392953699,5238005174,0,274708146,,True,1,,residential,,False,7.648,Rua do Doutor Barbosa de Magalhães,,,,"LINESTRING (-8.6561805 40.6424238, -8.6562426 40.6424739)"
392953719,718771713,0,57928383,yes,False,2,,residential,,False,63.718,Ponte de São João,,,,"LINESTRING (-8.6582289 40.6426426, -8.6587672 40.6430445)"
392953719,5238005195,0,541715996,,False,2,,residential,,True,8.756,Ponte de São João,,,,"LINESTRING (-8.6582289 40.6426426, -8.658132 40.6426144)"
392953853,4892821461,0,497767445,,True,1,,secondary_link,,False,6.02,,,,,"LINESTRING (-8.6613189 40.6432971, -8.661374 40.6432627)"
392953854,392953853,0,497767445,,True,1,,secondary_link,,False,23.283,,,,,"LINESTRING (-8.661081 40.6434032, -8.6613189 40.6432971)"
392953855,392953854,0,497767445,,True,1,,secondary_link,,False,19.753,,,,,"LINESTRING (-8.6608624 40.6434668, -8.661081 40.6434032)"
392953856,392953855,0,135424860,,True,1,,secondary_link,,False,20.523,,,,,"LINESTRING (-8.6606212 40.6434907, -8.6608624 40.6434668)"
392953857,1487416434,0,353879714,,True,1,,secondary_link,,False,17.778,,,,,"LINESTRING (-8.6602917 40.6434714, -8.6605012 40.6434885)"
392953858,998240341,0,34262404,,True,1,,secondary_link,,False,28.02,,,,,"LINESTRING (-8.6590706 40.64265, -8.6592316 40.6428704)"
392953895,390064888,0,34039353,,True,3,EN 235,secondary,50,False,11.564,Rotunda do Marnoto,,roundabout,,"LINESTRING (-8.6592747 40.6419521, -8.6593469 40.6418637)"
392953908,2742208931,0,41403155,yes,False,2,,secondary,,True,14.864,Ponte da Dobadoura,,,,"LINESTRING (-8.6571859 40.6408978, -8.6570541 40.6408091)"
392953908,1489652444,0,41403156,,False,2,,secondary,,False,8.993,Ponte da Dobadoura,,,,"LINESTRING (-8.6571859 40.6408978, -8.6572502 40.6409623)"
392953913,998240224,0,121252904,,True,2,,secondary_link,,False,18.356,Rua do Alavário,,,,"LINESTRING (-8.6581143 40.6417737, -8.6583046 40.6418537)"
392953955,10004641320,0,127003518,,False,2,,residential,,True,52.636,,,,,"LINESTRING (-8.640609 40.6387005, -8.6400253 40.6388675)"
392953955,1650984364,0,791160566,,True,2,,tertiary,,False,9.154,,,roundabout,,"LINESTRING (-8.640609 40.6387005, -8.6406594 40.6387734)"
392954088,7370278448,0,686659354,,True,1,,residential,,False,7.452,Rua Senhor dos Aflitos,,,,"LINESTRING (-8.6425896 40.6410593, -8.6426472 40.6411101)"
392954088,1484957980,0,686659366,,True,2,,secondary,,False,8.207,Avenida Congressos da Oposição Democrática,,,,"LINESTRING (-8.6425896 40.6410593, -8.642676 40.6410254)"
392954090,1484957977,0,686659359,,True,2,,secondary,,False,5.886,Avenida Congressos da Oposição Democrática,,,,"LINESTRING (-8.6426699 40.6409349, -8.6426373 40.6408881)"
392954108,1485136390,0,34262450,,True,2,,secondary,50,False,31.87,Avenida Congressos da Oposição Democrática,,,,"LINESTRING (-8.6449664 40.6419501, -8.6446368 40.6418101)"
392954109,392954108,0,34262450,,True,2,,secondary,50,False,22.159,Avenida Congressos da Oposição Democrática,,,,"LINESTRING (-8.6452175 40.6420085, -8.6449664 40.6419501)"
392954111,392954109,0,34262450,,True,2,,secondary,50,False,42.49,Avenida Congressos da Oposição Democrática,,,,"LINESTRING (-8.6457142 40.6420715, -8.6452175 40.6420085)"
392954112,392954111,0,34262450,,True,2,,secondary,50,False,23.617,Avenida Congressos da Oposição Democrática,,,,"LINESTRING (-8.6459941 40.6420727, -8.6457142 40.6420715)"
392954113,392954112,0,34262450,,True,2,,secondary,50,False,19.776,Avenida Congressos da Oposição Democrática,,,,"LINESTRING (-8.6462274 40.6420556, -8.6459941 40.6420727)"
392954113,1594974711,0,694061066,,True,,,secondary,,False,6.727,,,roundabout,,"LINESTRING (-8.6462274 40.6420556, -8.6461683 40.6420962)"
392954253,2805887914,0,694061066,,True,,,secondary,,False,5.072,,,roundabout,,"LINESTRING (-8.64613 40.6422684, -8.6461566 40.6423093)"
392954254,1699701156,0,34730711,,True,,,residential,,False,7.884,Rua Comandante Rocha e Cunha,,,,"LINESTRING (-8.6461958 40.6423438, -8.6462189 40.6424125)"
392954254,1594975064,0,694061066,,True,,,secondary,,False,6.833,,,roundabout,,"LINESTRING (-8.6461958 40.6423438, -8.6462642 40.6423767)"
392954255,5238144401,0,694061066,,True,,,secondary,,False,6.828,,,roundabout,,"LINESTRING (-8.6463432 40.6423904, -8.6464236 40.6423834)"
392954258,5238144391,0,34262489,,True,2,,secondary,,False,6.702,Avenida 5 de Outubro,,,,"LINESTRING (-8.6465818 40.6421472, -8.6466091 40.6420906)"
392954258,1594974892,0,694061067,,True,,,secondary,,False,6.683,,,roundabout,,"LINESTRING (-8.6465818 40.6421472, -8.646543 40.6420948)"
392954259,534833605,0,694061067,,True,,,secondary,,False,5.347,,,roundabout,,"LINESTRING (-8.6464105 40.6420317, -8.6463474 40.6420272)"
392954326,3596763224,0,33654363,,True,1,,tertiary,50,False,21.088,Avenida de Santa Joana,,,,"LINESTRING (-8.6506119 40.6391258, -8.6508215 40.6390225)"
392954326,1486213983,0,694040971,,True,1,,tertiary,,False,5.58,Praça do Milenário,,roundabout,,"LINESTRING (-8.6506119 40.6391258, -8.6506157 40.6390757)"
392954327,4031779426,0,694040971,,True,1,,tertiary,,False,5.151,Praça do Milenário,,roundabout,,"LINESTRING (-8.6506011 40.6390219, -8.6505722 40.6389811)"
392954328,5237682250,0,694100496,,True,1,,tertiary,,False,5.025,Praça do Milenário,,roundabout,,"LINESTRING (-8.6504616 40.6389439, -8.6504025 40.6389495)"
392954389,1487572522,0,34262505,,True,1,,residential,,False,17.145,Rua Batalhão de Caçadores 10,,,,"LINESTRING (-8.6504681 40.6393507, -8.650603 40.639466)"
392954393,5366100010,0,1077152280,,False,2,,residential,,False,3.595,Rua Batalhão de Caçadores 10,,,,"LINESTRING (-8.6529905 40.6408293, -8.653016 40.6408552)"
392954393,2509190485,0,1077152280,,False,2,,residential,,True,13.956,Rua Batalhão de Caçadores 10,,,,"LINESTRING (-8.6529905 40.6408293, -8.6528604 40.6407518)"
392954394,8432272189,0,1077152280,,False,2,,residential,,False,25.732,Rua Batalhão de Caçadores 10,,,,"LINESTRING (-8.6531485 40.6409894, -8.6533682 40.6411499)"
392954394,5366100010,0,1077152280,,False,2,,residential,,True,18.646,Rua Batalhão de Caçadores 10,,,,"LINESTRING (-8.6531485 40.6409894, -8.653016 40.6408552)"
392954598,1489452914,0,135642366,,True,2,,tertiary,,False,35.693,Avenida 25 de Abril,,,,"LINESTRING (-8.6453823 40.6349663, -8.6451235 40.6347124)"
392954598,2509168920,0,556492124,,False,,,tertiary,30,True,146.696,Avenida 25 de Abril,,,,"LINESTRING (-8.6453823 40.6349663, -8.6465835 40.63592)"
392954599,392954598,0,135642365,,True,2,,tertiary,,False,34.844,Avenida 25 de Abril,,,,"LINESTRING (-8.6450819 40.6347513, -8.6453823 40.6349663)"
392954600,392954599,0,135642365,,True,2,,tertiary,,False,21.16,Avenida 25 de Abril,,,,"LINESTRING (-8.6449004 40.63462, -8.6450819 40.6347513)"
392954601,1486214022,0,95574951,yes,True,2,,tertiary,,False,51.223,Avenida 25 de Abril,,,,"LINESTRING (-8.6440378 40.6343776, -8.6446252 40.6344938)"
392954602,392954601,0,538058567,,True,2,,tertiary,,False,14.827,Avenida 25 de Abril,,,,"LINESTRING (-8.6438678 40.6343439, -8.6440378 40.6343776)"
392954603,392954602,0,243526158,,True,1,,tertiary,,False,20.233,Avenida 25 de Abril,,,,"LINESTRING (-8.64365 40.6342678, -8.6438678 40.6343439)"
399764051,1487492448,0,158878484,,False,,,residential,,False,29.756,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6391563 40.6446695, -8.6390052 40.6449113)"
399764051,4855614403,0,158878484,,False,,,residential,,True,8.677,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6391563 40.6446695, -8.6391897 40.6445957)"
399764055,399764058,0,158878484,,False,,,residential,,False,26.395,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6388935 40.6450212, -8.6386431 40.6451635)"
399764055,1487492448,0,158878484,,False,,,residential,,True,15.432,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6388935 40.6450212, -8.6390052 40.6449113)"
399764055,2502650054,0,242811618,,False,,,residential,,True,18.578,Rua do Bairro do Vouga,,,,"LINESTRING (-8.6388935 40.6450212, -8.6390438 40.6451433)"
399764058,4855614393,0,158878484,,False,,,residential,,False,13.381,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6386431 40.6451635, -8.6384939 40.6452043)"
399764058,399764055,0,158878484,,False,,,residential,,True,26.395,Rua Artur de Almeida Eça,,,,"LINESTRING (-8.6386431 40.6451635, -8.6388935 40.6450212)"
402740109,7882258878,0,1078551827,,True,2,,secondary,,False,12.918,Avenida Doutor Lourenço Peixinho,,,no,"LINESTRING (-8.6521928 40.6418601, -8.6523424 40.6418354)"
402740870,3596764812,0,135435682,,True,1,,residential,,False,12.331,Rua Fernão de Oliveira,,,,"LINESTRING (-8.6514312 40.6424985, -8.6515191 40.6425871)"
402740870,3596764589,0,694061062,,True,2,,residential,,False,12.924,Rua Conselheiro Luís Magalhães,,,destination,"LINESTRING (-8.6514312 40.6424985, -8.65156 40.6424356)"
402740872,402740870,0,34633524,,True,1,,residential,,False,12.69,Rua Conselheiro Luís Magalhães,,,,"LINESTRING (-8.6513107 40.6425668, -8.6514312 40.6424985)"
402740875,5238144384,0,34633524,,True,1,,residential,,False,6.12,Rua Conselheiro Luís Magalhães,,,,"LINESTRING (-8.6511131 40.6427255, -8.6511486 40.6426775)"
402740877,5238144383,0,34633524,,True,1,,residential,,False,31.783,Rua Conselheiro Luís Magalhães,,,,"LINESTRING (-8.6510567 40.6431573, -8.6510619 40.6428715)"
402740883,402740877,0,34633524,,True,1,,residential,,False,13.509,Rua Conselheiro Luís Magalhães,,,,"LINESTRING (-8.6510423 40.6432783, -8.6510567 40.6431573)"
402740883,5104033354,0,135422376,,True,,,residential,,False,8.209,Rua do Gravito,,,,"LINESTRING (-8.6510423 40.6432783, -8.6509578 40.6433149)"
402740883,5104033348,0,255784627,,False,2,,residential,,True,8.061,Rua de São Bartolomeu,,,,"LINESTRING (-8.6510423 40.6432783, -8.6511102 40.6433293)"
402741788,402741790,0,824369305,,False,2,,residential,,False,9.95,Rua Doutor Alberto Souto,,,,"LINESTRING (-8.6485971 40.6438861, -8.6486292 40.6439722)"
402741788,1487492420,0,824369305,,False,2,,residential,,True,19.204,Rua Doutor Alberto Souto,,,,"LINESTRING (-8.6485971 40.6438861, -8.6485352 40.6437199)"
402741790,1801452272,0,107205659,,True,1,,residential,,False,11.076,Rua São João da Cruz,,,,"LINESTRING (-8.6486292 40.6439722, -8.6485023 40.6439977)"
402741790,402741788,0,824369305,,False,2,,residential,,True,9.95,Rua Doutor Alberto Souto,,,,"LINESTRING (-8.6486292 40.6439722, -8.6485971 40.6438861)"
402741851,3596981910,0,34633578,,True,2,,residential,,False,7.706,Rua Doutor Alberto Souto,,,,"LINESTRING (-8.6481711 40.642742, -8.6481959 40.6428087)"
402741851,3596981909,0,135660320,,True,2,,secondary,,False,16.28,Avenida Doutor Lourenço Peixinho,,,,"LINESTRING (-8.6481711 40.642742, -8.6483583 40.6427065)"
402743291,2459724926,0,34633953,,False,2,,tertiary,,False,24.137,Rua Doutor Mário Sacramento,,,,"LINESTRING (-8.6484588 40.6324839, -8.6484931 40.6326994)"
402743291,5209906718,0,42772214,,False,2,,tertiary,,False,9.097,Rua Doutor Mário Sacramento,,,,"LINESTRING (-8.6484588 40.6324839, -8.6484456 40.6324027)"
402744122,1406434181,0,135641868,,True,1,,tertiary,,False,15.992,Rua Doutor Mário Sacramento,,,,"LINESTRING (-8.6486025 40.6331132, -8.6485304 40.6329802)"
402744124,1406433447,0,42772213,,True,,,tertiary,,False,3.297,,,roundabout,,"LINESTRING (-8.6487671 40.6332884, -8.6487284 40.6332925)"
402744127,1406433949,0,42772213,,True,,,tertiary,,False,3.241,,,roundabout,,"LINESTRING (-8.6488604 40.6334475, -8.648881 40.6334229)"
402744128,2509174410,0,694100502,,True,,,tertiary,,False,2.31,,,roundabout,,"LINESTRING (-8.6487795 40.6334797, -8.6488062 40.6334751)"
402744130,2509174408,0,694100501,,True,,,tertiary,,False,3.42,,,roundabout,,"LINESTRING (-8.6487013 40.6334672, -8.6487391 40.6334783)"
402744131,1489609692,0,135662472,,True,,,residential,,False,7.749,,,,,"LINESTRING (-8.6486486 40.6334217, -8.6486285 40.6334897)"
402744131,1406433459,0,694100501,,True,,,tertiary,,False,3.413,,,roundabout,,"LINESTRING (-8.6486486 40.6334217, -8.6486701 40.6334477)"
402744134,2509174417,0,694100501,,True,,,tertiary,,False,3.294,,,roundabout,,"LINESTRING (-8.6486932 40.6333054, -8.6486649 40.6333258)"
402744299,1489449155,0,34633995,,False,,,residential,,True,55.469,Rua de São Sebastião,,,,"LINESTRING (-8.6486558 40.6336424, -8.648704 40.6341399)"
402744299,1406433539,0,135641880,,True,,,residential,,False,6.085,Rua de São Sebastião,,,,"LINESTRING (-8.6486558 40.6336424, -8.6486897 40.6335941)"
402744302,1489449155,0,34633995,,False,,,residential,,False,16.545,Rua de São Sebastião,,,,"LINESTRING (-8.6487183 40.6342883, -8.648704 40.6341399)"
402744302,5237682341,0,34633995,,False,,,residential,,True,19.423,Rua de São Sebastião,,,,"LINESTRING (-8.6487183 40.6342883, -8.6487352 40.6344625)"
402746345,402746346,0,358981123,,True,1,,motorway_link,60,False,13.395,,,,,"LINESTRING (-8.662148 40.640662, -8.6619893 40.6406652)"
402746346,402746347,0,358981123,,True,1,,motorway_link,60,False,56.161,,,,,"LINESTRING (-8.6619893 40.6406652, -8.6613244 40.6406419)"
402746347,1650474587,0,144462183,,True,1,,motorway_link,60,False,33.931,,,,,"LINESTRING (-8.6613244 40.6406419, -8.6609346 40.6407169)"
402746347,1650474576,0,494227161,,True,1,,motorway_link,60,False,17.12,,,,,"LINESTRING (-8.6613244 40.6406419, -8.6611228 40.6406245)"
402746348,402746349,0,144462183,,True,1,,motorway_link,60,False,61.489,,,,,"LINESTRING (-8.6603407 40.6409833, -8.6597906 40.641346)"
402746349,998240182,0,144462183,,True,1,,motorway_link,60,False,20.95,,,,,"LINESTRING (-8.6597906 40.641346, -8.6595663 40.6414268)"
402747707,998240478,0,144458732,,True,1,,secondary_link,,False,2.513,Rua do Alavário,,,,"LINESTRING (-8.6580299 40.6416359, -8.6580023 40.6416274)"
404734193,385010595,0,135672086,yes,True,2,EN 109,primary,,False,49.729,,,,,"LINESTRING (-8.6422928 40.6308757, -8.6427228 40.6305699)"
404735094,2577370410,0,238113706,,True,,,tertiary,,False,8.948,Estrada de Vilar,,,,"LINESTRING (-8.6433316 40.630569, -8.6432658 40.6305059)"
404735096,1486214049,0,538058566,,True,2,,tertiary,,False,8.164,Avenida de Bourges,,,,"LINESTRING (-8.643765 40.6310182, -8.6438018 40.6309503)"
404735097,1330637251,0,538058566,,True,2,,tertiary,,False,6.926,Avenida de Bourges,,,,"LINESTRING (-8.6435661 40.6315892, -8.6435799 40.6315278)"
404735098,404735097,0,538058566,,True,2,,tertiary,,False,51.466,Avenida de Bourges,,,,"LINESTRING (-8.6435075 40.6320499, -8.6435661 40.6315892)"
404735099,404735098,0,538058566,,True,2,,tertiary,,False,41.934,Avenida de Bourges,,,,"LINESTRING (-8.6435123 40.632427, -8.6435075 40.6320499)"
404735100,404735099,0,538058566,,True,2,,tertiary,,False,84.052,Avenida de Bourges,,,,"LINESTRING (-8.6436793 40.6331722, -8.6435123 40.632427)"
404735101,404735100,0,538058566,,True,2,,tertiary,,False,45.001,Avenida de Bourges,,,,"LINESTRING (-8.6436458 40.6335761, -8.6436793 40.6331722)"
404735102,5208869058,0,538058566,,True,2,,tertiary,,False,14.571,Avenida de Bourges,,,,"LINESTRING (-8.6435657 40.6339544, -8.6435736 40.6338235)"
404735103,1486214037,0,135318915,,True,1,,tertiary,,False,15.467,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.643232 40.6343712, -8.6434007 40.6343168)"
404735103,5208869056,0,538058563,,True,1,,tertiary,,False,27.249,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.643232 40.6343712, -8.6434854 40.6342193)"
404735104,5208869035,0,791113510,,True,2,,tertiary,,False,33.72,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6426734 40.6351239, -8.642846 40.6348504)"
404735105,1489695256,0,791113510,,True,2,,tertiary,,False,25.74,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6425218 40.6355558, -8.6425753 40.6353279)"
404735106,1489695259,0,791113510,,True,2,,tertiary,,False,22.946,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6425254 40.6359628, -8.6425073 40.6357569)"
404735107,1489694206,0,791113511,,True,2,,tertiary,,False,21.189,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6425885 40.6364679, -8.6425621 40.6362784)"
404735108,5208869034,0,791113511,,True,2,,tertiary,,False,13.543,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6426056 40.6368916, -8.6426185 40.6367702)"
404735109,1489694212,0,791113511,,True,2,,tertiary,,False,36.078,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6424122 40.6374068, -8.6425494 40.6370995)"
404735110,5208869032,0,118248809,,True,2,,tertiary,,False,6.271,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6422338 40.6378256, -8.6422565 40.6377719)"
404735110,1489694238,0,135670542,,True,1,,residential,,False,49.339,Cais da Fonte Nova,,,,"LINESTRING (-8.6422338 40.6378256, -8.6425189 40.6374382)"
404735111,5208869028,0,118248809,,True,2,,tertiary,,False,9.371,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6421201 40.6380988, -8.6421558 40.638019)"
404735112,5208869026,0,118248809,,True,2,,tertiary,,False,12.739,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6418874 40.6383679, -8.6419847 40.6382803)"
404735113,5208869024,0,118248809,,True,2,,tertiary,,False,17.565,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6414754 40.6385523, -8.6416702 40.6384966)"
404735114,392954603,0,243526158,,True,1,,tertiary,,False,13.325,Avenida 25 de Abril,,,,"LINESTRING (-8.6435226 40.634197, -8.64365 40.6342678)"
404735114,1486214023,0,269505417,,True,1,,tertiary,,False,5.68,Avenida Francisco Sá Carneiro,,,,"LINESTRING (-8.6435226 40.634197, -8.6435733 40.6341634)"
404735117,10004641320,0,127003518,,False,2,,residential,,False,8.252,,,,,"LINESTRING (-8.6399338 40.6388937, -8.6400253 40.6388675)"
404735117,1650541296,0,157721967,,False,2,,residential,,False,14.426,Rua Doutor Orlando de Oliveira,,,,"LINESTRING (-8.6399338 40.6388937, -8.6398316 40.6387897)"
404735117,1699827675,0,157721967,,False,2,,residential,,True,24.626,Rua Doutor Orlando de Oliveira,,,,"LINESTRING (-8.6399338 40.6388937, -8.639945 40.639115)"
404735346,9066677664,0,541337243,,False,2,,residential,,False,3.969,Rua Dom António José Cordeiro,,,,"LINESTRING (-8.6390349 40.6403242, -8.6390818 40.6403214)"
404735346,6444634470,0,541337243,,False,2,,residential,,True,31.638,Rua Dom António José Cordeiro,,,,"LINESTRING (-8.6390349 40.6403242, -8.6386601 40.6403157)"
404735349,5234720373,0,157721967,,False,2,,residential,,False,54.349,Rua Doutor Orlando de Oliveira,,,,"LINESTRING (-8.63928 40.6402403, -8.6395621 40.6398009)"
404735349,1526147308,0,541337243,,False,2,,residential,,True,7.485,Rua Dom António José Cordeiro,,,,"LINESTRING (-8.63928 40.6402403, -8.6392112 40.6402828)"
404735351,5234720376,0,157721967,,False,2,,residential,,False,8.427,Rua Doutor Orlando de Oliveira,,,,"LINESTRING (-8.639903 40.6392625, -8.6399325 40.6391901)"
404735351,1509299709,0,157721967,,False,2,,residential,,True,55.953,Rua Doutor Orlando de Oliveira,,,,"LINESTRING (-8.639903 40.6392625, -8.6396097 40.6397138)"
